date,homeTeam,awayTeam,homeGoals,awayGoals,tournament,city,country,neutral,elo_home,elo_away,elo_diff,goal_diff,home_avg_goals_last5,home_avg_goals_conceded_last5,away_avg_goals_last5,away_avg_goals_conceded_last5,home_global_avg_goals_last5,home_global_avg_conceded_last5,away_global_avg_goals_last5,away_global_avg_conceded_last5,home_win_rate_last5,away_win_rate_last5,home_global_win_rate_last5,away_global_win_rate_last5,home_advantage_effect,home_draw_rate_last5,away_draw_rate_last5,home_opponent_elo,away_opponent_elo,home_avg_opponent_elo_last5,away_avg_opponent_elo_last5,home_weighted_win_rate_last5,away_weighted_win_rate_last5,elo_ratio_home,combined_elo_strength,home_opponent_elo_form,away_opponent_elo_form,is_friendly,is_world_cup,is_qualifier,is_continental,home_elo_form,away_elo_form,target_multiclass,target
1994-06-17,Germany,Bolivia,1.0,0.0,FIFA World Cup,Chicago,United States,True,1625.0824307182913,1482.528149677654,142.5542810406373,1.0,0.8,1.0,1.8,1.0,1.6,0.6,2.8,1.6,0.5,0.4,0.5,0.5,0.09999999999999998,0.2,0.0,1482.528149677654,1625.0824307182913,1541.1473441417186,1543.7811914223225,0.5062114692119533,0.40602294803643524,1.096156205244152,3107.6105803959454,1541.1473441417186,1543.7811914223225,0,1,0,0,1547.1835855121542,1551.5974409191233,1,1
1994-06-17,Spain,South Korea,2.0,2.0,FIFA World Cup,Dallas,United States,True,1581.918735280034,1565.845299219423,16.07343606061113,0.0,0.8,1.0,2.2,1.0,1.4,1.0,2.8,0.6,0.5,0.4,0.3,0.7,0.09999999999999998,0.2,0.0,1565.845299219423,1581.918735280034,1540.0136673465022,1542.2519300756483,0.30258947609485276,0.4050034404719858,1.010265021754463,3147.764034499457,1540.0136673465022,1542.2519300756483,0,1,0,0,1568.037004764943,1541.5859109896426,0,0
1994-06-18,Italy,Republic of Ireland,0.0,1.0,FIFA World Cup,East Rutherford,United States,True,1611.2511493717855,1578.593452147027,32.65769722475852,-1.0,0.8,1.0,2.6,0.8,0.6,1.0,2.2,0.6,0.5,0.6,0.3,0.6,-0.09999999999999998,0.2,0.0,1578.593452147027,1611.2511493717855,1558.6992362951096,1553.4524320188807,0.41572772716288264,0.6214962419268752,1.020687845360274,3189.8446015188124,1558.6992362951096,1553.4524320188807,0,1,0,0,1569.098904695326,1543.2284434019086,-1,0
1994-06-18,United States,Switzerland,1.0,1.0,FIFA World Cup,Pontiac,United States,False,1526.0352676992738,1589.7451885830299,-63.70992088375601,0.0,1.0,1.0,2.6,0.6,0.6,1.0,2.2,0.4,0.6,0.7,0.3,0.6,-0.09999999999999998,0.0,0.2,1589.7451885830299,1526.0352676992738,1562.6217597037842,1544.9445009428448,0.6281860633743112,0.5172023043673123,0.95992444491023,3115.780456282304,1562.6217597037842,1544.9445009428448,0,1,0,0,1569.1293090372105,1546.6430387447394,0,0
1994-06-18,Colombia,Romania,1.0,3.0,FIFA World Cup,Pasadena,United States,True,1610.5655671237469,1585.7282812427557,24.837285880991203,-2.0,0.8,0.8,1.0,0.6,1.0,1.2,2.2,0.6,0.6,0.5,0.4,0.5,0.09999999999999998,0.0,0.2,1585.7282812427557,1610.5655671237469,1564.7127738376653,1540.165881871703,0.6295800727968986,0.5172023043673123,1.0156630150163721,3196.2938483665025,1564.7127738376653,1540.165881871703,0,1,0,0,1583.1229338781645,1560.7520519833163,-1,0
1994-06-19,Norway,Mexico,1.0,0.0,FIFA World Cup,"Washington, D.C.",United States,True,1564.050239286967,1589.0562067819353,-25.005967494968218,1.0,1.2,0.6,1.0,0.6,1.2,1.4,0.4,1.0,0.8,0.5,0.4,0.3,0.30000000000000004,0.0,0.2,1589.0562067819353,1564.050239286967,1564.2013634056748,1528.4010086316703,0.8399347003501599,0.5172023043673123,0.9842636356170127,3153.106446068902,1564.2013634056748,1528.4010086316703,0,1,0,0,1571.2740082320838,1581.7601219159876,1,1
1994-06-19,Cameroon,Sweden,2.0,2.0,FIFA World Cup,Pasadena,United States,True,1552.7587062110213,1572.1205493035661,-19.36184309254486,0.0,1.8,0.4,0.6,0.8,1.2,1.4,0.4,1.0,1.0,0.4,0.4,0.3,0.6,0.0,0.4,1572.1205493035661,1552.7587062110213,1577.2841358405444,1542.5333231217228,1.0515227572270291,0.4208693161622213,0.9876842503578228,3124.8792555145874,1577.2841358405444,1542.5333231217228,0,1,0,0,1564.6547478058246,1584.7016986056478,0,0
1994-06-19,Belgium,Morocco,1.0,0.0,FIFA World Cup,Orlando,United States,True,1530.787029060901,1573.8596968682355,-43.07266780733448,1.0,2.2,0.6,0.4,1.0,1.2,1.6,0.4,1.8,1.0,0.3,0.4,0.2,0.7,0.0,0.6,1573.8596968682355,1530.787029060901,1548.1536217870482,1521.1598049198453,1.0321024145246984,0.305498409367484,0.9726324602548478,3104.6467259291367,1548.1536217870482,1521.1598049198453,0,1,0,0,1550.3685624868751,1583.8579002019274,1,1
1994-06-20,Brazil,Russia,2.0,0.0,FIFA World Cup,Palo Alto,United States,True,1620.7007738961502,1576.9104728996692,43.79030099648094,2.0,2.6,0.6,0.6,1.0,1.2,1.2,0.6,2.0,1.0,0.4,0.5,0.2,0.6,0.0,0.4,1576.9104728996692,1620.7007738961502,1524.7223972545776,1517.1888527612105,1.016481598169718,0.4014730914372663,1.0277696811258779,3197.611246795819,1524.7223972545776,1517.1888527612105,0,1,0,0,1568.51450278026,1577.6836942663763,1,1
1994-06-20,Netherlands,Saudi Arabia,2.0,1.0,FIFA World Cup,"Washington, D.C.",United States,True,1594.512109974998,1570.7356827187655,23.776427256232637,1.0,3.6,0.8,1.2,1.0,0.8,1.4,1.2,1.8,1.0,0.6,0.3,0.4,0.4,0.0,0.4,1570.7356827187655,1594.512109974998,1512.7040174435538,1521.7007983247213,1.008469344962369,0.6057362313202628,1.0151371281099812,3165.2477926937636,1512.7040174435538,1521.7007983247213,0,1,0,0,1563.9831500941789,1573.1085354724426,1,1
1994-06-21,Argentina,Greece,4.0,0.0,FIFA World Cup,Foxborough,United States,True,1593.6167769908761,1516.8973073107463,76.7194696801298,4.0,3.8,0.6,1.6,1.2,0.6,1.6,1.8,0.8,1.0,0.7,0.1,0.6,0.30000000000000004,0.0,0.2,1516.8973073107463,1593.6167769908761,1514.5304920078793,1539.5739939413913,1.009686994671919,0.6057362313202628,1.0505765745053257,3110.5140843016225,1514.5304920078793,1539.5739939413913,0,1,0,0,1570.4924083867436,1559.3744517780235,1,1
1994-06-21,Germany,Spain,1.0,1.0,FIFA World Cup,Chicago,United States,True,1631.017637009017,1581.3462379351874,49.67139907382966,0.0,3.4,0.6,1.6,0.8,1.0,1.6,2.0,1.4,1.0,0.8,0.3,0.6,0.19999999999999996,0.0,0.4,1581.3462379351874,1631.017637009017,1493.654036628106,1525.0618085605377,0.9957693577520702,0.7018159722648198,1.0314108307733334,3212.3638749442043,1493.654036628106,1525.0618085605377,0,1,0,0,1586.0162804548959,1559.7641966540666,0,0
1994-06-21,Nigeria,Bulgaria,3.0,0.0,FIFA World Cup,Dallas,United States,True,1584.3315153514845,1518.9755518119127,65.3559635395718,3.0,3.8,0.6,1.8,1.0,1.0,1.4,1.6,1.6,1.0,0.8,0.3,0.4,0.19999999999999996,0.0,0.4,1518.9755518119127,1584.3315153514845,1499.564918253112,1528.1446781493587,0.9997099455020741,0.7028435954610937,1.0430263432888118,3103.3070671633973,1499.564918253112,1528.1446781493587,0,1,0,0,1596.895512033176,1548.4860941565846,1,1
1994-06-22,United States,Colombia,2.0,1.0,FIFA World Cup,Pasadena,United States,False,1527.8110317961448,1599.7168255422637,-71.90579374611889,1.0,2.2,0.8,1.0,1.0,0.6,2.8,1.4,0.6,0.8,0.5,0.0,0.7,0.30000000000000004,0.4,0.6,1599.7168255422637,1527.8110317961448,1522.2576761850455,1555.6012960188332,0.9088554382178277,0.6146974686282578,0.9550509236397231,3127.5278573384085,1522.2576761850455,1555.6012960188332,0,1,0,0,1581.1748127232363,1553.3007611884736,1,1
1994-06-22,Romania,Switzerland,1.0,4.0,FIFA World Cup,Pontiac,United States,True,1596.311471273217,1587.8127935983362,8.49867767488081,-3.0,3.4,0.8,1.6,1.4,0.6,2.0,1.8,0.4,0.9,0.6,0.0,0.8,0.30000000000000004,0.2,0.4,1587.8127935983362,1596.311471273217,1543.697871405771,1554.413639734193,0.8183571563541697,0.5121700132585462,1.0053524431275183,3184.1242648715534,1543.697871405771,1554.413639734193,0,1,0,0,1582.3147508316167,1558.8535379715943,-1,0
1994-06-23,Italy,Norway,1.0,0.0,FIFA World Cup,East Rutherford,United States,True,1600.1443383077046,1574.6675795683047,25.476758739399884,1.0,2.0,1.0,0.6,1.4,0.6,3.0,0.8,1.0,0.6,0.3,0.0,0.5,0.3,0.4,0.6,1574.6675795683047,1600.1443383077046,1542.0581459409589,1546.0928243800902,0.6067848790913581,0.5121700132585462,1.0161791346122617,3174.8119178760094,1542.0581459409589,1546.0928243800902,0,1,0,0,1585.165445877156,1568.8461437283347,1,1
1994-06-23,South Korea,Bolivia,0.0,0.0,FIFA World Cup,Foxborough,United States,True,1566.1730916119625,1476.4633016330351,89.70978997892735,0.0,1.4,1.0,0.2,1.2,1.0,3.4,1.4,1.2,0.6,0.2,0.0,0.7,0.39999999999999997,0.4,0.4,1476.4633016330351,1566.1730916119625,1556.57165743373,1568.3579023092236,0.6164605534198724,0.31033574111552964,1.0607599185700751,3042.6363932449976,1556.57165743373,1568.3579023092236,0,1,0,0,1572.206254880664,1550.5867927553973,0,0
1994-06-24,Sweden,Russia,3.0,1.0,FIFA World Cup,Pontiac,United States,True,1571.4428504622595,1568.0720127797363,3.370837682523188,2.0,1.2,0.8,0.2,1.2,0.8,4.2,2.2,1.2,0.6,0.2,0.0,0.7,0.39999999999999997,0.4,0.4,1568.0720127797363,1571.4428504622595,1574.0081319862024,1586.0495035191757,0.6280848697881872,0.20818622325910363,1.002149670203314,3139.514863241996,1574.0081319862024,1586.0495035191757,0,1,0,0,1569.1123649757335,1562.047436474651,1,1
1994-06-24,Mexico,Republic of Ireland,2.0,1.0,FIFA World Cup,Orlando,United States,True,1578.2052680896002,1589.3490399529317,-11.143771863331494,1.0,1.6,0.6,0.2,1.0,0.8,4.8,2.2,1.4,0.7,0.3,0.0,0.6,0.39999999999999997,0.2,0.2,1589.3490399529317,1578.2052680896002,1560.3445778020725,1588.9481171560767,0.7249588462376361,0.31656917109618965,0.9929884678675356,3167.554308042532,1560.3445778020725,1588.9481171560767,0,1,0,0,1580.1044227043915,1560.50147904094,1,1
1994-06-24,Brazil,Cameroon,3.0,0.0,FIFA World Cup,Palo Alto,United States,True,1629.2719002533458,1553.225265792322,76.04663446102381,3.0,1.8,0.4,0.4,1.2,1.4,3.8,2.6,1.4,0.8,0.3,0.2,0.7,0.5,0.0,0.2,1553.225265792322,1629.2719002533458,1561.3514363495813,1583.0342972379563,0.8304218306134501,0.3145978977901495,1.0489604670589951,3182.4971660456677,1561.3514363495813,1583.0342972379563,0,1,0,0,1586.980983888243,1553.5789144530277,1,1
1994-06-25,Argentina,Nigeria,2.0,1.0,FIFA World Cup,Foxborough,United States,True,1601.3065807343933,1592.3471985688461,8.95938216554714,1.0,2.6,0.2,0.4,1.2,1.0,4.4,3.4,1.0,1.0,0.3,0.2,0.9,0.7,0.0,0.2,1592.3471985688461,1601.3065807343933,1549.0122073823252,1586.4634348098248,1.0326748049215495,0.3145978977901495,1.0056265255301102,3193.6537793032394,1549.0122073823252,1586.4634348098248,0,1,0,0,1583.4541094120611,1556.2019521545255,1,1
1994-06-25,Belgium,Netherlands,1.0,0.0,FIFA World Cup,Orlando,United States,True,1541.9352068945536,1603.653287376187,-61.71808048163348,1.0,2.4,0.0,1.0,1.0,0.6,3.8,2.8,1.2,1.0,0.5,0.3,0.7,0.5,0.0,0.2,1603.653287376187,1541.9352068945536,1552.7650053276702,1562.5399907142798,1.0351766702184464,0.5153265924888919,0.961514074789437,3145.5884942707407,1552.7650053276702,1562.5399907142798,0,1,0,0,1577.5542200770747,1577.1113218256698,1,1
1994-06-25,Saudi Arabia,Morocco,2.0,1.0,FIFA World Cup,East Rutherford,United States,True,1561.3151130636495,1562.4992375492084,-1.1841244855588684,1.0,2.0,0.4,1.0,0.8,1.2,2.6,2.6,1.2,0.8,0.5,0.5,0.7,0.30000000000000004,0.0,0.2,1562.4992375492084,1561.3151130636495,1536.6791267293531,1544.55724174723,0.825212652632137,0.5153265924888919,0.9992421599594402,3123.814350612858,1536.6791267293531,1544.55724174723,0,1,0,0,1589.3217515256244,1576.5011666193827,1,1
1994-06-26,Bulgaria,Greece,4.0,0.0,FIFA World Cup,Chicago,United States,True,1510.8164507481151,1509.054932137447,1.7615186106681904,4.0,1.6,0.6,0.8,1.6,1.6,2.2,2.8,1.2,0.7,0.3,0.5,0.8,0.39999999999999997,0.2,0.2,1509.054932137447,1510.8164507481151,1531.904089082752,1541.0303672710484,0.7221924789057781,0.30049310590598716,1.0011672991971028,3019.871382885562,1531.904089082752,1541.0303672710484,0,1,0,0,1577.0684266658632,1564.1619376521267,1,1
1994-06-26,Latvia,Georgia,1.0,3.0,Friendly,Riga,Latvia,False,1457.9217250926515,1480.1716810734893,-22.24995598083774,-2.0,1.6,0.6,0.8,2.4,1.0,2.4,2.2,1.0,0.7,0.2,0.3,0.7,0.49999999999999994,0.2,0.0,1480.1716810734893,1457.9217250926515,1503.654512916193,1557.1652163732208,0.7033594281280721,0.20072869469874233,0.9849679896829934,2938.093406166141,1503.654512916193,1557.1652163732208,1,0,0,0,1542.5145791399448,1550.6450163504248,-1,0
1994-06-26,Switzerland,Colombia,0.0,2.0,FIFA World Cup,Palo Alto,United States,True,1597.9247018230465,1587.5576513211265,10.367050501919948,-2.0,1.2,0.6,1.0,2.4,1.4,1.2,1.4,1.0,0.7,0.2,0.5,0.6,0.49999999999999994,0.2,0.0,1587.5576513211265,1597.9247018230465,1493.90767816799,1546.964092341605,0.6968615382959367,0.20072869469874233,1.0065301883640527,3185.482353144173,1493.90767816799,1546.964092341605,0,1,0,0,1543.2812605837603,1553.0193173779157,-1,0
1994-06-26,United States,Romania,0.0,1.0,FIFA World Cup,Pasadena,United States,False,1539.7976829321392,1585.9504748344627,-46.15279190232354,-1.0,1.4,0.8,1.0,2.6,2.0,1.4,1.4,1.2,0.7,0.2,0.6,0.6,0.49999999999999994,0.2,0.0,1585.9504748344627,1539.7976829321392,1499.0791039027956,1567.9841637182408,0.7003091554524737,0.21474207561649958,0.970898970280178,3125.748157766602,1499.0791039027956,1567.9841637182408,0,1,0,0,1542.6860611308089,1552.7499740197918,-1,0
1994-06-27,Bolivia,Spain,1.0,3.0,FIFA World Cup,Chicago,United States,True,1479.0178886553047,1582.5983386067396,-103.58044995143496,-2.0,1.4,0.4,1.2,2.6,2.2,1.6,0.6,1.4,0.8,0.3,0.6,0.4,0.5,0.4,0.2,1582.5983386067396,1479.0178886553047,1518.8431428884273,1588.030285307864,0.8065172177080665,0.32347658475043406,0.9345503862700733,3061.616227262044,1518.8431428884273,1588.030285307864,0,1,0,0,1514.4502873898996,1554.2472822331824,-1,0
1994-06-27,Germany,South Korea,3.0,2.0,FIFA World Cup,Dallas,United States,True,1629.3347448491238,1563.5608249402776,65.77391990884621,1.0,1.4,0.4,1.6,2.2,2.8,1.2,0.4,1.4,0.8,0.4,0.8,0.3,0.4,0.4,0.4,1563.5608249402776,1629.3347448491238,1535.6019445895897,1585.6906769656957,0.8121034849417874,0.428937833769103,1.0420667484498778,3192.8955697894016,1535.6019445895897,1585.6906769656957,0,1,0,0,1536.7080283829514,1564.0368806149177,1,1
1994-06-28,Republic of Ireland,Norway,0.0,0.0,FIFA World Cup,East Rutherford,United States,True,1578.9214946254313,1565.2889740612743,13.632520564156948,0.0,1.6,1.0,0.8,1.8,1.4,1.8,1.8,1.8,0.7,0.2,0.3,0.6,0.49999999999999994,0.2,0.4,1565.2889740612743,1578.9214946254313,1550.4065831996809,1590.2914619033295,0.6206818059995375,0.428937833769103,1.0087092676113256,3144.2104686867056,1550.4065831996809,1590.2914619033295,0,1,0,0,1565.370776984007,1581.460844701587,0,0
1994-06-28,Brazil,Sweden,1.0,1.0,FIFA World Cup,Pontiac,United States,True,1636.9319029188496,1581.2357861873743,55.696116731475286,0.0,1.4,0.4,1.0,1.8,2.2,1.6,1.4,1.8,0.8,0.3,0.5,0.4,0.5,0.4,0.6,1581.2357861873743,1636.9319029188496,1567.419009644199,1595.280996786305,0.6320234236292164,0.5324550808498378,1.0352231572406845,3218.167689106224,1567.419009644199,1595.280996786305,0,1,0,0,1571.7351201926854,1575.9415894538474,0,0
1994-06-28,Italy,Mexico,1.0,1.0,FIFA World Cup,"Washington, D.C.",United States,True,1609.2273810422919,1588.4061414823896,20.821239559902324,0.0,1.2,0.4,1.4,1.4,2.8,1.2,0.8,1.8,0.8,0.4,0.8,0.3,0.4,0.4,0.4,1588.4061414823896,1609.2273810422919,1562.4091604494072,1585.977931218949,0.6286835241660219,0.3177130052333382,1.0131082592896996,3197.633522524681,1562.4091604494072,1585.977931218949,0,1,0,0,1586.2017814949972,1576.6071745616832,0,0
1994-06-28,Russia,Cameroon,6.0,1.0,FIFA World Cup,Palo Alto,United States,True,1558.0903376283336,1545.3183760954425,12.771961532891055,5.0,1.2,0.6,1.2,1.6,2.4,1.4,0.8,2.6,0.8,0.4,0.6,0.2,0.4,0.4,0.4,1545.3183760954425,1558.0903376283336,1550.6446555706475,1585.6287838678147,0.7270485831691083,0.20897849609940372,1.0082649386239502,3103.408713723776,1550.6446555706475,1585.6287838678147,0,1,0,0,1604.0289316695246,1570.9829801331102,1,1
1994-06-29,Belgium,Saudi Arabia,0.0,1.0,FIFA World Cup,"Washington, D.C.",United States,True,1553.6205064021235,1571.2526716812754,-17.632165279151877,-1.0,1.6,0.8,0.6,1.8,0.4,1.8,1.8,1.8,0.8,0.1,0.1,0.6,0.7000000000000001,0.0,0.2,1571.2526716812754,1553.6205064021235,1555.1060654588478,1588.1474588068074,0.8354459389569208,0.10351724708073476,0.9887782750687163,3124.8731780833987,1555.1060654588478,1588.1474588068074,0,1,0,0,1586.2124456466317,1571.9610568329788,-1,0
1994-06-29,Morocco,Netherlands,1.0,2.0,FIFA World Cup,Orlando,United States,True,1552.3941795773355,1591.7710318723582,-39.37685229502267,-1.0,1.4,0.8,0.6,1.8,0.6,2.0,1.4,1.4,0.7,0.1,0.1,0.6,0.6,0.2,0.2,1591.7710318723582,1552.3941795773355,1543.7116087203513,1576.5056325241771,0.9322935057185772,0.10351724708073476,0.9752622384083063,3144.1652114496937,1543.7116087203513,1576.5056325241771,0,1,0,0,1585.315810555446,1577.7581983945552,-1,0
1994-06-30,Argentina,Bulgaria,0.0,2.0,FIFA World Cup,Dallas,United States,True,1610.8610107333204,1520.7376581403612,90.12335259295924,-2.0,1.4,0.8,0.6,1.8,1.2,2.6,1.8,0.6,0.7,0.1,0.1,0.8,0.6,0.2,0.2,1520.7376581403612,1610.8610107333204,1551.535995275656,1582.8201943522697,0.9375097634221138,0.0,1.059262918959452,3131.5986688736816,1551.535995275656,1582.8201943522697,0,1,0,0,1579.7227466516556,1567.1291988962246,-1,0
1994-06-30,Greece,Nigeria,0.0,2.0,FIFA World Cup,Foxborough,United States,True,1499.1068422086867,1582.4653489717564,-83.35850676306973,-2.0,0.8,0.8,0.4,1.8,1.0,3.2,1.4,1.2,0.6,0.0,0.0,0.6,0.6,0.4,0.0,1582.4653489717564,1499.1068422086867,1536.230501226334,1590.271462641755,0.8274300934344527,0.0,0.9473236448322652,3081.572191180443,1536.230501226334,1590.271462641755,0,1,0,0,1566.8254223136723,1567.7873972536067,-1,0
1994-07-01,Botswana,Namibia,0.0,1.0,Friendly,Gaborone,Botswana,False,1441.9042078986029,1453.3022778150312,-11.398069916428312,-1.0,0.6,0.2,0.4,2.4,1.0,3.0,1.0,1.6,0.7,0.0,0.0,0.4,0.7,0.6,0.0,1453.3022778150312,1441.9042078986029,1539.2803073463265,1582.093604310275,0.7261601348451105,0.0,0.992157123751595,2895.206485713634,1539.2803073463265,1582.093604310275,1,0,0,0,1540.5050625417912,1547.2242908452092,-1,0
1994-07-02,Germany,Belgium,3.0,2.0,FIFA World Cup,Chicago,United States,True,1637.2314989984998,1544.0827853910139,93.14871360748589,1.0,1.0,0.6,0.2,2.2,1.4,3.0,1.0,2.0,0.7,0.0,0.2,0.3,0.7,0.6,0.0,1544.0827853910139,1637.2314989984998,1531.2618148591446,1546.112179301303,0.7208144731869892,0.0,1.0603262431838443,3181.314284389514,1531.2618148591446,1546.112179301303,0,1,0,0,1557.9849701327053,1540.478568357195,1,1
1994-07-02,Spain,Switzerland,3.0,0.0,FIFA World Cup,"Washington, D.C.",United States,True,1589.5506845923505,1587.4486478004442,2.1020367919063574,3.0,1.4,1.0,1.0,2.2,1.4,2.6,1.2,2.0,0.7,0.2,0.3,0.4,0.49999999999999994,0.6,0.0,1587.4486478004442,1589.5506845923505,1553.8881744180594,1556.9874321770358,0.728356593039961,0.2128415295030956,1.001324160497928,3176.9993323927947,1553.8881744180594,1556.9874321770358,0,1,0,0,1557.0162964255308,1537.3104696016248,1,1
1994-07-03,Papua New Guinea,New Caledonia,1.0,0.0,Melanesia Cup,Honiara,Solomon Islands,True,1478.363032097793,1515.0328099209546,-36.66977782316167,1.0,2.6,1.8,1.4,0.8,1.2,1.4,0.8,1.8,0.7,0.6,0.6,0.4,0.09999999999999998,0.2,0.4,1515.0328099209546,1478.363032097793,1531.5670576671814,1532.1827736281684,0.7134758485393755,0.4075492925173821,0.9757960503673351,2993.3958420187473,1531.5670576671814,1532.1827736281684,0,0,0,0,1528.4054149788872,1535.0009764415097,1,1
1994-07-03,Romania,Argentina,3.0,2.0,FIFA World Cup,Pasadena,United States,True,1594.4059320617007,1598.223928919186,-3.817996857485241,1.0,1.2,1.6,1.0,1.6,0.8,2.6,0.6,2.2,0.5,0.3,0.3,0.2,0.2,0.6,0.2,1598.223928919186,1594.4059320617007,1549.5015945225098,1516.040623282996,0.6135998412512624,0.5089223477846175,0.9976111001791425,3192.6298609808864,1549.5015945225098,1516.040623282996,0,1,0,0,1540.5361659099729,1535.7919572006285,1,1
1994-07-03,Saudi Arabia,Sweden,1.0,3.0,FIFA World Cup,Dallas,United States,True,1580.636377589432,1582.6852205133414,-2.048842923909433,-2.0,1.6,1.8,1.0,1.4,0.6,1.6,0.8,1.8,0.6,0.4,0.4,0.4,0.19999999999999996,0.4,0.4,1582.6852205133414,1580.636377589432,1552.0919540243399,1525.7504821475773,0.7186299102551532,0.6180511413125409,0.9987054640446792,3163.3215981027734,1552.0919540243399,1525.7504821475773,0,1,0,0,1565.4264475934401,1561.9571676880364,-1,0
1994-07-04,United States,Brazil,0.0,1.0,FIFA World Cup,Palo Alto,United States,False,1531.0341698473567,1635.0678826474536,-104.03371280009696,-1.0,2.2,0.6,1.6,1.0,2.5,0.25,1.2,1.8,0.8,0.5,0.875,0.5,0.30000000000000004,0.0,0.2,1635.0678826474536,1531.0341698473567,1556.5698840031769,1538.9967538544925,0.5101551335964494,0.8154959871078363,0.936373459533895,3166.1020524948103,1556.5698840031769,1538.9967538544925,0,1,0,0,1547.519035210043,1577.4959472812377,-1,0
1994-07-04,Fiji,New Caledonia,3.0,1.0,Melanesia Cup,Honiara,Solomon Islands,True,1537.5071548991161,1503.979923362587,33.52723153652914,2.0,2.4,1.4,1.4,0.8,1.6,1.4,1.0,1.4,0.7,0.6,0.6,0.6,0.09999999999999998,0.2,0.4,1503.979923362587,1537.5071548991161,1557.5976002459074,1515.4070660194077,0.6152299643728979,0.6026544576047407,1.0222923398216441,3041.487078261703,1557.5976002459074,1515.4070660194077,0,0,0,0,1536.4857077973472,1562.9399505457616,1,1
1994-07-04,Netherlands,Republic of Ireland,2.0,0.0,FIFA World Cup,Orlando,United States,True,1600.4723417666278,1578.3700194536364,22.10232231299142,2.0,2.4,1.2,0.8,1.0,1.75,1.5,1.0,2.0,0.8,0.4,0.625,0.4,0.4,0.0,0.4,1578.3700194536364,1600.4723417666278,1575.5964138267695,1538.986475115898,0.6272291734268061,0.40794669459045424,1.014003257816974,3178.842361220264,1575.5964138267695,1538.986475115898,0,1,0,0,1563.7376950921116,1579.3241413340807,1,1
1994-07-05,Mexico,Bulgaria,1.0,1.0,FIFA World Cup,East Rutherford,United States,True,1588.7941015458928,1533.2187023251547,55.57539922073806,0.0,2.2,0.6,1.8,0.8,2.5,0.5,1.4,1.6,0.8,0.6,0.75,0.5,0.20000000000000007,0.0,0.0,1533.2187023251547,1588.7941015458928,1575.9036630976884,1557.039511460856,0.8391423787538634,0.5213551074209948,1.0362475354210439,3122.0128038710473,1575.9036630976884,1557.039511460856,0,1,0,0,1560.1164544553883,1564.2112524892648,0,0
1994-07-05,Nigeria,Italy,1.0,2.0,FIFA World Cup,Foxborough,United States,True,1589.9587441504434,1608.3717715478313,-18.41302739738785,-1.0,1.8,0.6,1.6,0.6,1.75,0.75,3.4,1.0,0.8,0.6,0.5,0.7,0.20000000000000007,0.0,0.0,1608.3717715478313,1589.9587441504434,1567.1989259502293,1531.619878571446,0.8333392206555574,0.6135374790226449,0.9885517591622067,3198.3305156982747,1567.1989259502293,1531.619878571446,0,1,0,0,1564.7197349129553,1568.797154548085,-1,0
1994-07-05,Solomon Islands,Papua New Guinea,2.0,0.0,Melanesia Cup,Honiara,Solomon Islands,False,1481.1500436336544,1489.4217340284913,-8.271690394836924,2.0,3.8,0.8,1.6,0.6,0.75,0.75,4.6,1.2,0.8,0.6,0.25,0.7,0.20000000000000007,0.0,0.0,1489.4217340284913,1481.1500436336544,1542.4641491969155,1526.9980962996146,1.028309432797943,0.4160926332273496,0.9944463745856157,2970.571777662146,1542.4641491969155,1526.9980962996146,0,0,0,0,1552.457690739772,1543.3954486462467,1,1
1994-07-05,Vanuatu,New Caledonia,2.0,3.0,Melanesia Cup,Honiara,Solomon Islands,True,1454.8354408632638,1494.9436419542453,-40.10820109098154,-1.0,3.6,1.0,1.6,0.8,0.6,1.0,4.4,0.6,0.6,0.6,0.2,0.8,0.0,0.0,0.0,1494.9436419542453,1454.8354408632638,1529.7529903125678,1538.8269208598792,0.8188449154068664,0.4160926332273496,0.9731707604451559,2949.7790828175093,1529.7529903125678,1538.8269208598792,0,0,0,0,1539.168915617891,1541.1848713345732,-1,0
1994-07-06,Papua New Guinea,Fiji,0.0,1.0,Melanesia Cup,Honiara,Solomon Islands,True,1479.1907443983998,1546.5136534351811,-67.32290903678131,-1.0,3.8,0.8,0.8,1.4,0.2,1.0,4.2,0.6,0.8,0.4,0.2,0.7,0.4,0.0,0.0,1546.5136534351811,1479.1907443983998,1518.6124157530057,1536.635799727604,0.8114178657004917,0.4160926332273496,0.9564679504204565,3025.704397833581,1518.6124157530057,1536.635799727604,0,0,0,0,1515.9391000424498,1530.499983818163,-1,0
1994-07-06,Solomon Islands,Vanuatu,4.0,0.0,Melanesia Cup,Honiara,Solomon Islands,False,1491.3909911378244,1446.0030243831782,45.387966754646186,4.0,3.8,0.6,0.4,2.0,0.6,1.0,3.8,1.2,0.8,0.2,0.4,0.5,0.6000000000000001,0.0,0.0,1446.0030243831782,1491.3909911378244,1498.6269545681175,1523.6459660928454,0.7980942249105663,0.20131116512957345,1.0313885697258534,2937.3940155210025,1498.6269545681175,1523.6459660928454,0,0,0,0,1496.5280551512606,1516.2883342608122,1,1
